event_id,review_id,treated_repo,treated_path,adoption_date,adjudicated_carrier,adjudicated_components,control_repo,match_rank,match_distance,candidate_stage,exact_language,exact_owner_type,exact_star_cell,exact_pr_activity_cell,treated_primaryLanguage,control_primaryLanguage,treated_ownerType,control_ownerType,treated_seedStarCell,control_seedStarCell,treated_pr_activity_cell,control_pr_activity_cell,treated_stars,control_stars,treated_pull_requests_total,control_pull_requests_total,treated_issues_total,control_issues_total,treated_governance_maturity_score,control_governance_maturity_score,treated_age_days,control_age_days
FTE139,FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,2026-03-17T15:34:50Z,contributing_guide,restriction_or_ban,pyload/pyload,1,0.842517,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4132,3758,1088,1309,1078,3337,6.0,6.0,5773,4838
FTE139,FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,2026-03-17T15:34:50Z,contributing_guide,restriction_or_ban,Screenly/Anthias,2,1.154492,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4132,3505,1088,1445,1078,1347,6.0,7.0,5773,5039
FTE139,FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,2026-03-17T15:34:50Z,contributing_guide,restriction_or_ban,pyqtgraph/pyqtgraph,3,1.327262,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4132,4335,1088,1923,1078,1380,6.0,5.0,5773,4624
FTE139,FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,2026-03-17T15:34:50Z,contributing_guide,restriction_or_ban,aws/aws-sdk-pandas,4,1.477955,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4132,4109,1088,1965,1078,1253,6.0,6.0,5773,2631
FTE139,FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,2026-03-17T15:34:50Z,contributing_guide,restriction_or_ban,catalyst-team/catalyst,5,1.480547,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4132,3377,1088,1088,1078,357,6.0,6.0,5773,2821
FTE140,FCR-0132,nothings/stb,CONTRIBUTING.md,2026-03-18T08:20:05Z,contributing_guide,restriction_or_ban,jarun/nnn,1,1.175443,language_owner,True,True,True,True,C,C,User,User,5000-inf,5000-inf,0500-0999,0500-0999,33550,21530,831,816,962,1038,,,4369,3551
FTE140,FCR-0132,nothings/stb,CONTRIBUTING.md,2026-03-18T08:20:05Z,contributing_guide,restriction_or_ban,tsl0922/ttyd,2,1.300691,language_owner,True,True,True,True,C,C,User,User,5000-inf,5000-inf,0500-0999,0500-0999,33550,11566,831,908,962,616,,,4369,3527
FTE140,FCR-0132,nothings/stb,CONTRIBUTING.md,2026-03-18T08:20:05Z,contributing_guide,restriction_or_ban,ventoy/Ventoy,3,1.358369,language_owner,True,True,True,True,C,C,User,User,5000-inf,5000-inf,0500-0999,0500-0999,33550,76421,831,572,962,2734,,,4369,2253
FTE140,FCR-0132,nothings/stb,CONTRIBUTING.md,2026-03-18T08:20:05Z,contributing_guide,restriction_or_ban,madler/zlib,4,1.431826,language_owner,True,True,True,True,C,C,User,User,5000-inf,5000-inf,0500-0999,0500-0999,33550,6844,831,627,962,575,,,4369,5357
FTE140,FCR-0132,nothings/stb,CONTRIBUTING.md,2026-03-18T08:20:05Z,contributing_guide,restriction_or_ban,turanszkij/WickedEngine,5,1.964728,language_owner,True,True,True,True,C,C,User,User,5000-inf,5000-inf,0500-0999,0500-0999,33550,7021,831,967,962,614,,1.0,4369,3978
FTE141,FCR-0029,DLR-RM/stable-baselines3,CONTRIBUTING.md,2026-03-18T17:07:25Z,contributing_guide,disclosure;maintainer_review_discretion;restriction_or_ban,ultralytics/yolov3,1,0.426164,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13225,10567,636,542,1592,1825,,,2197,2815
FTE141,FCR-0029,DLR-RM/stable-baselines3,CONTRIBUTING.md,2026-03-18T17:07:25Z,contributing_guide,disclosure;maintainer_review_discretion;restriction_or_ban,qubvel-org/segmentation_models.pytorch,2,0.574243,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13225,11534,636,527,1592,723,,,2197,2628
FTE141,FCR-0029,DLR-RM/stable-baselines3,CONTRIBUTING.md,2026-03-18T17:07:25Z,contributing_guide,disclosure;maintainer_review_discretion;restriction_or_ban,facebook/prophet,3,0.787178,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13225,20170,636,510,1592,2196,,,2197,3463
FTE141,FCR-0029,DLR-RM/stable-baselines3,CONTRIBUTING.md,2026-03-18T17:07:25Z,contributing_guide,disclosure;maintainer_review_discretion;restriction_or_ban,facebookresearch/detectron2,4,1.088671,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13225,34453,636,730,1592,3571,,,2197,2440
FTE141,FCR-0029,DLR-RM/stable-baselines3,CONTRIBUTING.md,2026-03-18T17:07:25Z,contributing_guide,disclosure;maintainer_review_discretion;restriction_or_ban,Gozargah/Marzban,5,3.27516,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13225,6639,636,665,1592,1137,,3.0,2197,1264
FTE142,FCR-0079,checkpoint-restore/criu,CONTRIBUTING.md,2026-03-19T16:44:10Z,contributing_guide,authorship_or_provenance;human_responsibility,libarchive/libarchive,1,0.337641,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,3814,3485,1409,1389,1563,1584,5.0,5.0,4497,5226
FTE142,FCR-0079,checkpoint-restore/criu,CONTRIBUTING.md,2026-03-19T16:44:10Z,contributing_guide,authorship_or_provenance;human_responsibility,ntop/nDPI,2,0.579749,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,3814,4455,1409,2182,1563,978,5.0,5.0,4497,4040
FTE142,FCR-0079,checkpoint-restore/criu,CONTRIBUTING.md,2026-03-19T16:44:10Z,contributing_guide,authorship_or_provenance;human_responsibility,containers/crun,3,0.847711,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,3814,3906,1409,1424,1563,649,5.0,5.0,4497,3162
FTE142,FCR-0079,checkpoint-restore/criu,CONTRIBUTING.md,2026-03-19T16:44:10Z,contributing_guide,authorship_or_provenance;human_responsibility,kamailio/kamailio,4,2.215509,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,3814,2807,1409,2447,1563,2260,5.0,7.0,4497,4534
FTE142,FCR-0079,checkpoint-restore/criu,CONTRIBUTING.md,2026-03-19T16:44:10Z,contributing_guide,authorship_or_provenance;human_responsibility,util-linux/util-linux,5,2.250843,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,3814,3140,1409,2588,1563,1669,5.0,3.0,4497,5360
FTE144,FCR-0135,ory/hydra,CONTRIBUTING.md,2026-03-20T08:47:51Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,google/cadvisor,1,0.297526,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,17121,19120,1939,2197,1597,1651,,,4007,4354
FTE144,FCR-0135,ory/hydra,CONTRIBUTING.md,2026-03-20T08:47:51Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,urfave/cli,2,0.666123,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,17121,24022,1939,1250,1597,946,,,4007,4685
FTE144,FCR-0135,ory/hydra,CONTRIBUTING.md,2026-03-20T08:47:51Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,asdf-vm/asdf,3,0.693561,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,17121,25337,1939,1145,1597,1051,,,4007,4181
FTE144,FCR-0135,ory/hydra,CONTRIBUTING.md,2026-03-20T08:47:51Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,kubesphere/kubesphere,4,0.823536,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,17121,16926,1939,2138,1597,4306,,,4007,2942
FTE144,FCR-0135,ory/hydra,CONTRIBUTING.md,2026-03-20T08:47:51Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,go-kratos/kratos,5,0.845284,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,17121,25662,1939,2513,1597,1255,,,4007,2678
FTE145,FCR-0136,ory/oathkeeper,CONTRIBUTING.md,2026-03-20T08:48:34Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,getfider/fider,1,0.457784,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,3551,4288,774,966,376,511,7.0,7.0,3150,3401
FTE145,FCR-0136,ory/oathkeeper,CONTRIBUTING.md,2026-03-20T08:48:34Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,ory/fosite,2,1.174825,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,3551,2552,774,561,376,310,7.0,6.0,3150,3790
FTE145,FCR-0136,ory/oathkeeper,CONTRIBUTING.md,2026-03-20T08:48:34Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,terraform-docs/terraform-docs,3,1.183495,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,3551,4769,774,513,376,395,7.0,6.0,3150,3620
FTE145,FCR-0136,ory/oathkeeper,CONTRIBUTING.md,2026-03-20T08:48:34Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,google/mtail,4,1.198592,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,3551,4009,774,666,376,324,7.0,6.0,3150,4367
FTE145,FCR-0136,ory/oathkeeper,CONTRIBUTING.md,2026-03-20T08:48:34Z,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,modelcontextprotocol/go-sdk,5,1.253619,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,1000-4999,1000-4999,0500-0999,0500-0999,3551,4479,774,552,376,352,7.0,7.0,3150,383
FTE148,FCR-0250,e18e/module-replacements,.github/pull_request_template.md,2026-03-21T17:46:56Z,pr_template,disclosure;human_responsibility;process_requirement,zard-ui/zardui,1,0.225916,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,0100-0499,0100-0499,908,990,364,331,289,260,,,828,432
FTE148,FCR-0250,e18e/module-replacements,.github/pull_request_template.md,2026-03-21T17:46:56Z,pr_template,disclosure;human_responsibility;process_requirement,vitest-dev/vscode,2,0.594023,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,0100-0499,0100-0499,908,909,364,248,289,455,,,828,1520
FTE148,FCR-0250,e18e/module-replacements,.github/pull_request_template.md,2026-03-21T17:46:56Z,pr_template,disclosure;human_responsibility;process_requirement,voquill/voquill,3,0.601256,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,0100-0499,0100-0499,908,916,364,317,289,129,,,828,230
FTE148,FCR-0250,e18e/module-replacements,.github/pull_request_template.md,2026-03-21T17:46:56Z,pr_template,disclosure;human_responsibility;process_requirement,coollabsio/jean,4,0.755816,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,0100-0499,0100-0499,908,895,364,201,289,160,,,828,108
FTE148,FCR-0250,e18e/module-replacements,.github/pull_request_template.md,2026-03-21T17:46:56Z,pr_template,disclosure;human_responsibility;process_requirement,VoidenHQ/voiden,5,0.926556,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,0100-0499,0100-0499,908,961,364,166,289,189,,,828,367
FTE149,FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,2026-03-24T01:44:43Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,saleor/saleor-dashboard,1,0.590942,language_owner,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,3000-9999,3000-9999,914,993,6031,4955,1984,1516,,,2989,2518
FTE149,FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,2026-03-24T01:44:43Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,microsoft/accessibility-insights-web,2,0.865102,language_owner,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,3000-9999,3000-9999,914,899,6031,7104,1984,623,,,2989,2712
FTE149,FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,2026-03-24T01:44:43Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,kufu/smarthr-ui,3,1.181616,language_owner,True,True,True,True,TypeScript,TypeScript,Organization,Organization,200-999,200-999,3000-9999,3000-9999,914,954,6031,5941,1984,357,,,2989,2923
FTE149,FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,2026-03-24T01:44:43Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,open-telemetry/opentelemetry-js-contrib,4,3.174637,language_owner,True,True,True,False,TypeScript,TypeScript,Organization,Organization,200-999,200-999,3000-9999,1000-2999,914,904,6031,2513,1984,963,,,2989,2217
FTE149,FCR-0164,terraforming-mars/terraforming-mars,CONTRIBUTING.md,2026-03-24T01:44:43Z,contributing_guide,disclosure;human_responsibility;restriction_or_ban,trezor/trezor-suite,5,3.330352,language_owner,True,True,True,False,TypeScript,TypeScript,Organization,Organization,200-999,200-999,3000-9999,10000+,914,995,6031,17148,1984,10110,,,2989,2797
FTE150,FCR-0103,hynek/prometheus-async,.github/CONTRIBUTING.md,2026-03-24T13:03:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,opteroncx/MoePhoto,1,0.515999,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,50-199,50-199,0000-0099,0000-0099,184,194,99,83,13,12,,,3874,2809
FTE150,FCR-0103,hynek/prometheus-async,.github/CONTRIBUTING.md,2026-03-24T13:03:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,kanishkamisra/minicons,2,0.945113,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,50-199,50-199,0000-0099,0000-0099,184,185,99,78,13,21,,,3874,2160
FTE150,FCR-0103,hynek/prometheus-async,.github/CONTRIBUTING.md,2026-03-24T13:03:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,hynek/hatch-fancy-pypi-readme,3,1.131132,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,50-199,50-199,0000-0099,0000-0099,184,187,99,78,13,9,,,3874,1379
FTE150,FCR-0103,hynek/prometheus-async,.github/CONTRIBUTING.md,2026-03-24T13:03:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,barseghyanartur/tld,4,1.26097,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,50-199,50-199,0000-0099,0000-0099,184,185,99,67,13,77,,,3874,4669
FTE150,FCR-0103,hynek/prometheus-async,.github/CONTRIBUTING.md,2026-03-24T13:03:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,firsttris/plugin.video.sendtokodi,5,1.416284,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,50-199,50-199,0000-0099,0000-0099,184,194,99,68,13,108,,,3874,3348
FTE152,FCR-0022,AcademySoftwareFoundation/OpenCue,.github/PULL_REQUEST_TEMPLATE.md,2026-03-26T22:03:34Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,RoboSats/robosats,1,0.796699,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,200-999,200-999,1000-2999,1000-2999,926,987,1533,2083,728,349,6.0,6.0,2917,1591
FTE152,FCR-0022,AcademySoftwareFoundation/OpenCue,.github/PULL_REQUEST_TEMPLATE.md,2026-03-26T22:03:34Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,asreview/asreview,2,1.102288,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,200-999,200-999,1000-2999,1000-2999,926,886,1533,1524,728,508,6.0,5.0,2917,2679
FTE152,FCR-0022,AcademySoftwareFoundation/OpenCue,.github/PULL_REQUEST_TEMPLATE.md,2026-03-26T22:03:34Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,Arize-ai/openinference,3,1.42424,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,200-999,200-999,1000-2999,1000-2999,926,951,1533,2114,728,929,6.0,5.0,2917,867
FTE152,FCR-0022,AcademySoftwareFoundation/OpenCue,.github/PULL_REQUEST_TEMPLATE.md,2026-03-26T22:03:34Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,AppDaemon/appdaemon,4,2.163727,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,200-999,200-999,1000-2999,1000-2999,926,955,1533,1617,728,990,6.0,4.0,2917,3589
FTE152,FCR-0022,AcademySoftwareFoundation/OpenCue,.github/PULL_REQUEST_TEMPLATE.md,2026-03-26T22:03:34Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,argoproj-labs/hera,5,2.256124,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,200-999,200-999,1000-2999,1000-2999,926,896,1533,1031,728,463,6.0,8.0,2917,1680
FTE153,FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,2026-03-29T16:25:20Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,MilesCranmer/PySR,1,0.623337,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,1000-4999,1000-4999,0100-0499,0100-0499,4996,3533,214,372,371,317,4.0,4.0,2214,2065
FTE153,FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,2026-03-29T16:25:20Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,VRSEN/agency-swarm,2,1.084605,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,1000-4999,1000-4999,0100-0499,0100-0499,4996,4254,214,428,371,167,4.0,4.0,2214,907
FTE153,FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,2026-03-29T16:25:20Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,swar/nba_api,3,1.150365,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,1000-4999,1000-4999,0100-0499,0100-0499,4996,3596,214,257,371,409,4.0,3.0,2214,2793
FTE153,FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,2026-03-29T16:25:20Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,NewFuture/DDNS,4,1.282251,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,1000-4999,1000-4999,0100-0499,0100-0499,4996,4662,214,303,371,355,4.0,3.0,2214,3622
FTE153,FCR-0165,theOehrly/Fast-F1,.github/PULL_REQUEST_TEMPLATE.md,2026-03-29T16:25:20Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,blocklistproject/Lists,5,1.290066,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,1000-4999,1000-4999,0100-0499,0100-0499,4996,4805,214,268,371,1132,4.0,5.0,2214,2164
FTE154,FCR-0336,libplctag/libplctag,AI-POLICY.md,2026-03-29T17:16:35Z,standalone_ai_policy,human_responsibility;restriction_or_ban;verification_testing,nodogsplash/nodogsplash,1,0.189336,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,200-999,200-999,0100-0499,0100-0499,871,935,231,254,391,412,,,5088,4748
